Generation,ID,Heuristic Lesser,Heuristic Greater,Snake Midpoint,Snake Multipler,Zombie Midpoint,Zombie Multiplier,Barrier Midpoint,Barrier Multiplier,Game 1 Average Time,Game 1 Average Score,Game 1 Longest,Game 1 Fitness,Game 2 Average Time,Game 2 Average Score,Game 2 Longest,Game 2 Fitness, Game 3 Average Time,Game 3 Average Score,Game 3 Longest,Game 3 Fitness,Average Time,Average Score,Average Longest, Average Fitness,
1,12,317.539632,180.895963,886.990929,652.058882,150.335105,681.346419,385.814820,387.725454,0.583223,19.378661,50.000000,8048.648682,0.563495,23.087866,70.000000,32446.809692,0.662002,28.079498,80.000000,60980.231644,0.602907,23.515342,66.666667,27175.576129
1,13,493.976834,986.642409,266.144587,90.732922,947.764536,73.749097,500.707246,384.142264,0.650420,18.228033,35.000000,2190.230244,0.645015,21.778243,65.000000,20193.710317,0.851157,40.656904,110.000000,258485.953439,0.715531,26.887727,70.000000,34655.650040
1,14,913.817717,277.081884,529.747553,464.445965,940.980237,50.083999,761.514492,770.204779,0.830619,26.135983,55.000000,13682.443342,0.742009,22.887029,70.000000,24213.840433,0.902133,40.236402,95.000000,153864.569992,0.824920,29.753138,73.333333,42321.178232
1,15,526.928936,846.167145,91.964918,653.919159,415.999482,701.190806,910.321105,762.198269,0.756469,34.826778,90.000000,116886.152865,0.650876,24.926778,60.000000,20619.971400,0.615424,23.941423,70.000000,31946.252702,0.674256,27.898326,73.333333,45523.511633
1,16,436.411537,272.710049,766.495009,477.731909,237.774505,274.906923,359.265088,166.507251,0.840267,40.552301,90.000000,142672.821147,0.654161,24.324268,70.000000,31023.381236,0.597445,25.922594,60.000000,24294.750749,0.697291,30.266388,73.333333,51809.733514
1,17,934.693178,679.296610,383.502193,519.416529,830.965596,34.572121,53.461651,529.700353,0.923210,39.849372,90.000000,125392.077798,0.641254,27.171548,75.000000,48571.600896,0.717412,28.991632,70.000000,40185.628407,0.760625,32.004184,78.333333,64726.566450
1,18,897.656557,486.517530,909.208376,60.564346,904.653365,504.523047,516.292119,319.033037,0.628505,35.062762,90.000000,142597.134921,0.609013,18.150628,45.000000,4929.398881,0.884767,35.380753,110.000000,188314.351181,0.707428,29.531381,81.666667,67145.891493
1,19,571.654983,153.720023,802.405969,33.053764,534.450002,498.480269,955.361048,748.292876,0.699686,21.456067,55.000000,10946.740094,0.760413,43.807531,95.000000,216380.755543,0.999037,52.225941,105.000000,316052.343644,0.819712,39.163180,85.000000,114908.268892

1,0,131.537828,0.007826,755.605550,458.650270,532.767398,218.959252,47.044630,678.864921,5.970708,7.573222,15.000000,3.241972,6.153490,6.872385,20.000000,6.140213,4.354689,10.060669,20.000000,18.594590,5.492962,8.168759,18.333333,7.485655
1,1,888.572481,999.458180,233.194949,306.321923,351.015354,513.273857,591.113761,845.981815,0.637817,21.813808,45.000000,6798.360010,0.629507,15.569038,45.000000,3508.818021,0.585389,12.624686,25.000000,425.418706,0.617571,16.669177,38.333333,2534.376838
1,2,436.411537,272.710049,766.495009,477.731909,237.774505,274.906923,359.265088,166.507251,0.705088,18.920502,45.000000,4626.576252,0.543198,13.914644,40.000000,2281.213696,0.673959,23.085774,55.000000,13156.585899,0.640748,18.640307,46.666667,5511.108110
1,3,125.365413,827.817550,15.867706,688.455509,868.247393,629.543608,736.224736,725.412217,0.659247,22.564854,55.000000,12850.061463,0.605161,18.751046,50.000000,7262.563620,0.647881,17.910460,40.000000,3168.822409,0.637430,19.742120,48.333333,6903.915732
1,4,47.464528,262.453073,736.082106,328.234325,632.638758,756.410714,991.037684,365.338781,0.560767,17.820502,35.000000,2428.070482,0.638163,33.152720,65.000000,47298.465690,0.528776,18.565272,40.000000,4171.679901,0.575902,23.179498,46.666667,9481.561245
1,5,571.654983,153.720023,802.405969,33.053764,534.450002,498.480269,955.361048,748.292876,0.694104,22.324268,55.000000,11945.871652,0.727451,27.441423,60.000000,22359.564525,0.600289,13.031381,45.000000,2577.851708,0.673948,20.932357,53.333333,9862.931691
1,6,274.588231,90.990364,2.999602,414.293388,26.876299,709.819807,937.897582,239.910877,0.887518,24.470711,60.000000,14573.690302,0.765713,16.591213,55.000000,5981.058929,1.045848,27.405858,55.000000,11948.301606,0.899693,22.822594,56.666667,10534.610315
1,7,913.817717,277.081884,529.747553,464.445965,940.980237,50.083999,761.514492,770.204779,0.766796,30.207113,80.000000,60926.808146,0.579152,24.008368,60.000000,21497.422172,0.616271,14.956067,35.000000,1556.207168,0.654073,23.057183,58.333333,16133.798470
1,8,934.693178,679.296610,383.502193,519.416529,830.965596,34.572121,53.461651,529.700353,0.768454,27.370293,80.000000,49912.690054,0.721931,23.744770,55.000000,12993.559100,0.635952,22.968619,45.000000,7559.326207,0.708779,24.694561,60.000000,18584.269246
1,9,147.533048,499.741183,587.186800,845.575914,590.108788,955.409114,556.146306,148.151607,0.691516,20.566946,45.000000,5574.098251,0.698357,21.123431,65.000000,17546.549839,0.822198,29.749372,80.000000,55112.368776,0.737357,23.813250,63.333333,19536.938743
1,10,199.757260,126.030844,319.249770,629.269346,126.712197,651.253938,621.634213,803.073238,0.667665,20.269874,60.000000,13292.213757,0.659895,30.780335,100.000000,143572.678938,0.579711,13.062762,35.000000,1262.008318,0.635757,21.370990,65.000000,19728.683547
1,11,317.539632,180.895963,886.990929,652.058882,150.335105,681.346419,385.814820,387.725454,0.686588,25.257322,75.000000,39197.868065,0.659337,18.734310,40.000000,3406.811079,0.684915,28.738912,77.000000,55052.408097,0.676946,24.243515,64.000000,22760.239079
1,12,7.698189,671.149586,383.415766,66.842258,417.486100,686.772919,588.976820,930.436775,0.604562,20.077406,60.000000,14402.167141,0.807618,38.112971,85.000000,110457.738147,0.589181,13.485774,50.000000,3858.453936,0.667120,23.892050,65.000000,23498.635090
1,13,493.976834,986.642409,266.144587,90.732922,947.764536,73.749097,500.707246,384.142264,0.772945,32.123431,80.000000,68354.177743,0.562660,14.621339,45.000000,3462.311757,0.690214,28.922594,70.000000,41570.484854,0.675273,25.222455,65.000000,25872.328517
1,14,408.766817,983.305393,141.819814,564.898851,252.126482,488.514697,464.030668,961.095430,0.596941,18.211297,45.000000,5062.767594,0.594955,18.671548,45.000000,5339.664246,0.825222,45.060669,105.000000,284834.229981,0.672373,27.314505,65.000000,30473.097088
1,15,841.510893,412.080895,269.317353,415.394741,537.304137,467.917509,287.212458,178.327758,0.648726,28.083682,70.000000,41700.478856,0.639225,17.010460,50.000000,5658.328496,0.709424,35.218828,85.000000,107374.426762,0.665792,26.770990,68.333333,34346.964101
1,16,526.928936,846.167145,91.964918,653.919159,415.999482,701.190806,910.321105,762.198269,0.744406,31.225941,65.000000,35971.721865,0.664933,29.033473,75.000000,53481.527955,0.716214,29.564017,57.000000,22600.024747,0.708518,29.941144,65.666667,35827.875010
1,17,890.737750,554.584015,624.849480,842.039866,159.767571,212.751579,714.710183,130.427301,0.631612,22.771967,55.000000,13659.617359,0.901925,40.899582,100.000000,185467.225943,0.628640,23.000000,50.000000,10518.733124,0.720726,28.890516,68.333333,36952.024518
1,18,897.656557,486.517530,909.208376,60.564346,904.653365,504.523047,516.292119,319.033037,0.718430,34.416736,80.000000,84416.058546,0.574943,19.817992,45.000000,6224.896664,0.695364,38.540167,80.000000,109366.732365,0.662912,30.924965,68.333333,46032.054818
1,19,982.550582,247.038960,722.660619,753.356062,651.518771,72.685905,631.634908,884.707395,0.635775,36.958159,105.000000,248705.313169,0.578472,18.832636,60.000000,13243.230009,0.766758,33.951883,85.000000,92326.437720,0.660335,29.914226,83.333333,78423.733050

1,0,131.537828,0.007826,755.605550,458.650270,532.767398,218.959252,47.044630,678.864921,6.009698,6.163180,10.000000,0.632058,6.368916,11.085774,25.000000,30.149947,4.782334,6.198745,10.000000,0.803466,5.720316,7.815900,15.000000,3.604223
1,1,493.976834,986.642409,266.144587,90.732922,947.764536,73.749097,500.707246,384.142264,0.590362,18.563180,48.000000,6455.201952,0.555288,15.310460,45.000000,3846.769093,0.606937,11.696653,25.000000,352.208032,0.584196,15.190098,39.333333,2403.504704
1,2,199.757260,126.030844,319.249770,629.269346,126.712197,651.253938,621.634213,803.073238,0.588889,20.941841,73.000000,28971.079552,0.631156,15.372385,40.000000,2396.216246,0.586034,15.485356,25.000000,639.351013,0.602026,17.266527,46.000000,4820.232179
1,3,47.464528,262.453073,736.082106,328.234325,632.638758,756.410714,991.037684,365.338781,0.629504,28.928870,75.000000,56085.216852,0.560345,14.674059,38.000000,2108.607058,0.657046,12.267782,30.000000,618.443619,0.615632,18.623570,47.666667,6101.678230
1,4,147.533048,499.741183,587.186800,845.575914,590.108788,955.409114,556.146306,148.151607,0.746211,28.820084,65.000000,30568.115944,0.602642,13.610879,35.000000,1318.004898,0.615867,18.310042,50.000000,6804.586483,0.654907,20.247001,50.000000,7824.415868
1,5,913.817717,277.081884,529.747553,464.445965,940.980237,50.083999,761.514492,770.204779,0.638772,17.493724,40.000000,3066.186734,0.517440,10.278661,35.000000,875.422058,0.741042,32.202929,75.000000,59037.977609,0.632418,19.991771,50.000000,7899.658246
1,6,934.693178,679.296610,383.502193,519.416529,830.965596,34.572121,53.461651,529.700353,0.672343,19.970711,50.000000,7414.915418,0.648123,21.147699,50.000000,8625.397451,0.693285,24.238494,55.000000,14098.971800,0.671250,21.785635,51.666667,9751.856921
1,7,125.365413,827.817550,15.867706,688.455509,868.247393,629.543608,736.224736,725.412217,0.584304,17.179916,50.000000,6314.127169,0.576857,19.847280,35.000000,2927.776741,0.665973,25.374477,70.000000,33161.296674,0.609045,20.800558,51.666667,9797.879698
1,8,526.928936,846.167145,91.964918,653.919159,415.999482,701.190806,910.321105,762.198269,0.732643,34.123431,85.000000,97604.444398,0.548513,13.943515,30.000000,957.020038,0.588344,18.403766,50.000000,7196.016906,0.623167,22.156904,55.000000,13106.956869
1,9,7.698189,671.149586,383.415766,66.842258,417.486100,686.772919,588.976820,930.436775,0.716396,28.423849,60.000000,24359.371922,0.614048,17.976987,45.000000,4795.886845,0.624853,25.602510,60.000000,22659.026243,0.651766,24.001116,55.000000,14704.808840
1,10,317.539632,180.895963,886.990929,652.058882,150.335105,681.346419,385.814820,387.725454,0.608473,15.922594,55.000000,6932.258037,0.676388,20.838912,75.000000,27085.583344,0.687715,23.481172,65.000000,22017.658206,0.657525,20.080893,65.000000,16842.004766
1,11,888.572481,999.458180,233.194949,306.321923,351.015354,513.273857,591.113761,845.981815,0.601720,22.290795,60.000000,17836.530130,0.575572,21.702929,50.000000,10229.332345,0.630291,27.079498,60.000000,25130.069499,0.602528,23.691074,56.666667,16950.226393
1,12,274.588231,90.990364,2.999602,414.293388,26.876299,709.819807,937.897582,239.910877,0.884568,21.351464,45.000000,4696.363590,0.890975,28.012552,80.000000,45093.069683,1.058411,33.905858,65.000000,29828.750926,0.944651,27.756625,63.333333,20718.522313
1,13,408.766817,983.305393,141.819814,564.898851,252.126482,488.514697,464.030668,961.095430,0.661437,21.715481,50.000000,8911.699058,0.840857,33.732218,95.000000,116021.533428,0.666406,20.133891,45.000000,5543.115472,0.722900,25.193863,63.333333,22305.316094
1,14,571.654983,153.720023,802.405969,33.053764,534.450002,498.480269,955.361048,748.292876,0.735860,30.479079,80.000000,64636.558686,0.725395,26.336820,55.000000,15908.908610,0.566774,19.060669,60.000000,13845.878070,0.676010,25.292190,65.000000,25987.237521
1,15,890.737750,554.584015,624.849480,842.039866,159.767571,212.751579,714.710183,130.427301,0.907478,30.010460,100.000000,99245.173828,0.678377,18.485356,65.000000,13833.259914,0.617930,19.577406,55.000000,10319.518177,0.734595,22.691074,73.333333,27641.816149
1,16,897.656557,486.517530,909.208376,60.564346,904.653365,504.523047,516.292119,319.033037,0.559684,22.307531,60.000000,19204.973013,0.731420,24.849372,70.000000,28957.310279,1.033205,35.393305,105.000000,140353.642562,0.774770,27.516736,78.333333,46974.380474
1,17,982.550582,247.038960,722.660619,753.356062,651.518771,72.685905,631.634908,884.707395,0.827421,40.098326,95.000000,166608.377178,0.733593,35.937238,85.000000,108116.196363,0.585656,16.698745,40.000000,3047.230147,0.715557,30.911437,73.333333,52662.154897
1,18,436.411537,272.710049,766.495009,477.731909,237.774505,274.906923,359.265088,166.507251,0.581111,17.684100,45.000000,4903.935262,0.692205,47.895397,105.000000,383637.300235,0.575845,23.769874,80.000000,50236.318595,0.616387,29.783124,76.666667,64849.527476
1,19,841.510893,412.080895,269.317353,415.394741,537.304137,467.917509,287.212458,178.327758,0.604465,32.573222,75.000000,74051.552004,0.618628,22.937238,70.000000,29170.705521,0.797964,39.462343,85.000000,119850.389175,0.673685,31.657601,76.666667,67037.622442

1,0,131.537828,0.007826,755.605550,458.650270,532.767398,218.959252,47.044630,678.864921,6.554937,8.395816,15.000000,3.629368,5.498013,10.504184,20.000000,16.054947,5.885155,10.261506,25.000000,27.956600,5.979368,9.720502,20.000000,12.641892
1,1,934.693178,679.296610,383.502193,519.416529,830.965596,34.572121,53.461651,529.700353,0.729587,21.161088,65.000000,16855.393696,0.695823,16.309623,45.000000,3483.587031,0.733150,20.150628,70.000000,18996.722422,0.719520,19.207113,60.000000,11074.780688

1,0,131.537828,0.007826,755.605550,458.650270,532.767398,218.959252,47.044630,678.864921,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan
1,1,934.693178,679.296610,383.502193,519.416529,830.965596,34.572121,53.461651,529.700353,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan

1,0,131.537828,0.007826,755.605550,458.650270,532.767398,218.959252,47.044630,678.864921,5.715586,7.368201,10.000000,0.949865,5.828724,11.037657,25.000000,32.658807,5.408070,7.537657,15.000000,3.545718,5.650794,8.647838,16.666667,6.127057
1,1,7.698189,671.149586,383.415766,66.842258,417.486100,686.772919,588.976820,930.436775,0.647868,28.610879,70.000000,43338.104796,0.693025,20.465690,55.000000,10055.228814,0.687071,22.112971,50.000000,8896.154821,0.675988,23.729847,58.333333,16534.883896
1,2,934.693178,679.296610,383.502193,519.416529,830.965596,34.572121,53.461651,529.700353,0.626245,14.621339,45.000000,3110.765049,0.607796,28.654812,60.000000,29180.363159,0.659202,35.086192,70.000000,64054.286655,0.631081,26.120781,58.333333,21460.380085
1,3,526.928936,846.167145,91.964918,653.919159,415.999482,701.190806,910.321105,762.198269,0.627382,21.209205,50.000000,8962.445835,0.634057,21.054393,65.000000,19199.828462,0.723833,35.163180,85.000000,104904.622608,0.661757,25.808926,66.666667,29824.095565

2,0,131.537828,0.007826,755.605550,458.650270,532.767398,218.959252,47.044630,678.864921,5.683562,7.760669,20.000000,8.477500,5.563796,7.767782,20.000000,8.675867,5.139676,6.104603,10.000000,0.725068,5.462345,7.211018,16.666667,4.407175
2,1,69.618009,335.578706,191.711796,262.746264,475.126749,452.866085,49.848027,804.650848,2.531957,20.466527,55.000000,2752.453821,1.874583,9.380753,20.000000,37.554382,2.314453,9.221757,20.000000,29.394702,2.240331,13.023013,31.666667,240.390759
2,2,7.698189,671.149586,383.415766,66.842258,417.486100,686.772919,588.976820,930.436775,0.832477,26.771967,80.000000,44081.671246,0.671414,23.767782,55.000000,13998.291250,0.641821,18.907950,50.000000,6962.813434,0.715238,23.149233,61.666667,17570.103348
2,3,69.618009,335.578706,191.711796,262.746264,475.126749,452.866085,318.010725,804.650848,0.620229,28.018828,65.000000,34760.655748,0.699627,34.069038,110.000000,220816.210278,0.640411,22.330544,45.000000,7095.412976,0.653422,28.139470,73.333333,47790.562385

1,0,131.537828,0.007826,755.605550,458.650270,532.767398,218.959252,47.044630,678.864921,6.015797,5.742678,10.000000,0.548196,5.830263,8.711297,25.000000,20.337497,5.488339,9.133891,20.000000,12.160759,5.778133,7.862622,18.333333,6.592825
1,1,317.539632,180.895963,886.990929,652.058882,150.335105,681.346419,385.814820,387.725454,0.679009,19.336820,45.000000,5018.014322,0.763948,15.933054,30.000000,897.218280,0.710316,24.338912,65.000000,22902.905754,0.717758,19.869596,46.666667,5590.111103
1,2,7.698189,671.149586,383.415766,66.842258,417.486100,686.772919,588.976820,930.436775,0.622553,23.476987,65.000000,24313.547551,0.646326,14.592050,40.000000,2108.439011,0.650559,18.939331,40.000000,3528.764756,0.639813,19.002789,48.333333,6372.680625
1,3,526.928936,846.167145,91.964918,653.919159,415.999482,701.190806,910.321105,762.198269,0.615845,17.577406,50.000000,6271.167488,0.603101,17.034728,45.000000,4384.479068,0.638489,24.640167,65.000000,26114.025367,0.619145,19.750767,53.333333,9558.105415
1,4,125.365413,827.817550,15.867706,688.455509,868.247393,629.543608,736.224736,725.412217,0.642181,11.439331,40.000000,1304.138965,0.776070,22.058577,70.000000,21505.431312,0.639313,21.246862,65.000000,19391.725883,0.685854,18.248257,58.333333,9637.428373
1,5,841.510893,412.080895,269.317353,415.394741,537.304137,467.917509,287.212458,178.327758,0.706294,28.280335,60.000000,24458.909512,0.594502,16.397490,45.000000,4121.345244,0.659086,21.899582,50.000000,9095.766178,0.653294,22.192469,51.666667,10397.614902
1,6,147.533048,499.741183,587.186800,845.575914,590.108788,955.409114,556.146306,148.151607,0.645174,22.077824,45.000000,6884.511349,0.710131,25.767782,55.000000,15556.198394,0.690898,22.236402,55.000000,11907.025322,0.682068,23.360669,51.666667,11035.051652
1,7,436.411537,272.710049,766.495009,477.731909,237.774505,274.906923,359.265088,166.507251,0.638312,23.527197,50.000000,10839.697202,0.700396,28.420502,70.000000,39556.171009,0.572873,15.897490,40.000000,2823.443093,0.637193,22.615063,53.333333,12176.443513
1,8,890.737750,554.584015,624.849480,842.039866,159.767571,212.751579,714.710183,130.427301,0.710665,34.051046,80.000000,83534.551084,0.672940,16.889121,40.000000,2712.798861,0.644473,19.690795,50.000000,7520.239032,0.676026,23.543654,56.666667,14919.948101
1,9,888.572481,999.458180,233.194949,306.321923,351.015354,513.273857,591.113761,845.981815,0.680288,23.878661,75.000000,35359.887297,0.621046,22.288703,50.000000,9998.982957,0.647408,20.194561,55.000000,10480.427128,0.649581,22.120642,60.000000,16271.070602
1,10,934.693178,679.296610,383.502193,519.416529,830.965596,34.572121,53.461651,529.700353,1.025652,35.294979,85.000000,74590.307887,0.661162,21.907950,50.000000,9074.145914,0.617540,18.374477,49.000000,6432.104229,0.768118,25.192469,61.333333,19063.522744
1,11,408.766817,983.305393,141.819814,564.898851,252.126482,488.514697,464.030668,961.095430,0.706494,24.713389,55.000000,14382.821448,0.751370,30.991632,90.000000,93188.583602,0.595230,15.453975,45.000000,3656.229817,0.684364,23.719665,63.333333,20884.625267
1,12,47.464528,262.453073,736.082106,328.234325,632.638758,756.410714,991.037684,365.338781,0.812507,35.441423,100.000000,154594.954564,0.684326,19.589121,50.000000,7009.333952,0.557877,16.830544,45.000000,4626.957284,0.684903,23.953696,65.000000,23006.782803
1,13,982.550582,247.038960,722.660619,753.356062,651.518771,72.685905,631.634908,884.707395,0.618444,16.606695,40.000000,2853.945525,0.680404,24.443515,65.000000,24115.729677,0.848744,37.735565,95.000000,143845.402493,0.715864,26.261925,66.666667,28546.229255
1,14,199.757260,126.030844,319.249770,629.269346,126.712197,651.253938,621.634213,803.073238,0.839120,40.479079,95.000000,167420.326195,0.666946,22.847280,50.000000,9783.368720,0.788100,21.661088,55.000000,9905.295964,0.764722,28.329149,66.666667,31094.949228
1,15,493.976834,986.642409,266.144587,90.732922,947.764536,73.749097,500.707246,384.142264,0.580026,15.031381,35.000000,1670.145572,0.839810,40.002092,95.000000,163363.588564,0.634660,22.989540,75.000000,35132.023865,0.684832,26.007671,68.333333,31514.954551
1,16,913.817717,277.081884,529.747553,464.445965,940.980237,50.083999,761.514492,770.204779,0.646949,16.682008,45.000000,3919.799808,0.697730,32.949791,100.000000,155603.072480,0.692461,27.062762,70.000000,36277.982305,0.679047,25.564854,71.666667,35427.347889
1,17,897.656557,486.517530,909.208376,60.564346,904.653365,504.523047,516.292119,319.033037,0.652310,22.286611,70.000000,26117.278372,0.878584,40.493724,90.000000,136056.578788,0.752915,30.723849,60.000000,27080.663210,0.761270,31.168061,73.333333,50325.175667
1,18,571.654983,153.720023,802.405969,33.053764,534.450002,498.480269,955.361048,748.292876,0.732627,35.679916,90.000000,126675.381945,0.730199,28.077406,95.000000,92564.281042,0.669808,31.405858,80.000000,75394.757859,0.710878,31.721060,88.333333,97560.536033
1,19,274.588231,90.990364,2.999602,414.293388,26.876299,709.819807,937.897582,239.910877,0.895371,33.973222,85.000000,79163.874760,1.317464,54.799163,125.000000,445183.500180,1.342146,41.428870,100.000000,127881.117786,1.184994,43.400418,103.333333,175385.243247

1,0,436.411537,272.710049,766.495009,477.731909,237.774505,274.906923,359.265088,166.507251,0.805159,35.014644,75.000000,64239.425189,0.845339,50.031381,110.000000,394123.140503,0.659967,26.014644,55.000000,17060.877693,0.770155,37.020223,80.000000,91110.779936
1,1,888.572481,999.458180,233.194949,306.321923,351.015354,513.273857,591.113761,845.981815,0.691050,19.069038,50.000000,6577.458141,0.809894,38.841004,100.000000,186274.107430,0.709855,26.412134,70.000000,33707.867992,0.736933,28.107392,73.333333,42278.272529
1,2,934.693178,679.296610,383.502193,519.416529,830.965596,34.572121,53.461651,529.700353,0.703531,23.864435,48.000000,8952.466789,0.875390,35.610879,70.000000,49688.726455,1.093109,34.510460,90.000000,79426.547438,0.890677,31.328591,69.333333,36727.208078
1,3,571.654983,153.720023,802.405969,33.053764,534.450002,498.480269,955.361048,748.292876,0.751373,25.162343,74.000000,34146.145031,0.733615,26.966527,70.000000,33999.749797,0.651355,18.041841,65.000000,13724.095829,0.712115,23.390237,69.666667,25977.325110
1,4,493.976834,986.642409,266.144587,90.732922,947.764536,73.749097,500.707246,384.142264,0.788525,23.479079,80.000000,35794.538870,0.753462,21.985774,65.000000,17618.226665,0.675917,24.089958,65.000000,23578.643987,0.739301,23.184937,70.000000,24939.315348
1,5,7.698189,671.149586,383.415766,66.842258,417.486100,686.772919,588.976820,930.436775,0.718105,27.958577,60.000000,23512.349538,0.642792,16.674059,50.000000,5406.573614,1.005010,30.497908,80.000000,47384.866407,0.788636,25.043515,63.333333,20202.782152
